Timestamp,Net Weight
2024-08-02 12:49:38.715956,-0.019992617890238762
2024-08-02 12:49:39.747570,-0.019992617890238762
2024-08-02 12:49:40.785749,-0.019992617890238762
2024-08-02 12:49:41.817145,-0.02248254045844078
2024-08-02 12:49:42.851579,-0.029366446658968925
2024-08-02 12:49:43.885778,-0.019992617890238762
2024-08-02 12:49:44.916807,-0.02812148444354534
2024-08-02 12:49:45.947586,-0.014671017415821552
2024-08-02 12:49:46.978301,-0.024362187832593918
2024-08-02 12:49:48.008858,-0.024679532274603844
2024-08-02 13:02:03.987644,-0.019992617890238762
2024-08-02 13:02:05.018494,-0.019992617890238762
2024-08-02 13:02:06.048817,-0.019992617890238762
2024-08-02 13:02:07.083857,-0.02748679742217064
2024-08-02 13:02:08.116233,-0.03000113181769848
2024-08-02 13:02:09.147265,-0.022799883037805557
2024-08-02 13:02:10.179073,-0.029049102216959
2024-08-02 13:02:11.209978,-0.015940390527248383
2024-08-02 13:02:12.240478,-0.014671017415821552
2024-08-02 13:02:13.272093,-0.015623047016561031
2024-08-02 13:02:14.303628,-0.02092023566365242
2024-08-02 13:02:15.335162,-0.013426056131720543
2024-08-02 13:02:16.366979,-0.02092023566365242
2024-08-02 13:02:17.398920,-0.027804141864180565
2024-08-02 13:02:18.430448,-0.02592449262738228
2024-08-02 13:02:19.462093,-0.030294064432382584
2024-08-02 13:02:20.493699,-0.015940390527248383
2024-08-02 13:02:21.525197,-0.01406074222177267
2024-08-02 13:02:22.556801,-0.022189607843756676
2024-08-02 13:02:23.588341,-0.015623047016561031
2024-08-02 13:02:24.619970,-0.03061140701174736
2024-08-02 13:02:25.651563,-0.017502695322036743
2024-08-02 13:02:26.682987,-0.01686800830066204
2024-08-02 13:02:27.714389,-0.026876522228121758
2024-08-02 13:02:28.745874,-0.03405335918068886
2024-08-02 13:02:29.776432,-0.026876522228121758
2024-08-02 13:02:30.806985,-0.036543283611536026
2024-08-02 13:02:31.837968,-0.029366446658968925
2024-08-02 13:02:32.870732,-0.02248254045844078
2024-08-02 13:02:33.905994,-0.015940390527248383
2024-08-02 13:02:34.939485,-0.03217371180653572
2024-08-02 13:02:35.970117,-0.02592449262738228
2024-08-02 13:02:37.000613,-0.02592449262738228
2024-08-02 13:02:38.031404,-0.03468804433941841
2024-08-02 13:02:39.061913,-0.02655917964875698
2024-08-02 13:02:40.093037,-0.02592449262738228
2024-08-02 13:02:41.123673,-0.018747655674815178
2024-08-02 13:02:42.154707,-0.023751912638545036
2024-08-02 13:02:43.185229,-0.03000113181769848
2024-08-02 13:02:44.215736,-0.020627303048968315
2024-08-02 13:02:45.246249,-0.02592449262738228
2024-08-02 13:02:46.278290,-0.031856369227170944
2024-08-02 13:02:47.308893,-0.0324910543859005
2024-08-02 13:02:48.340152,-0.026241837069392204
2024-08-02 13:02:49.373626,-0.01935793086886406
2024-08-02 13:02:50.405986,-0.030928749591112137
2024-08-02 13:02:51.440113,-0.02404484525322914
2024-08-02 13:02:52.470968,-0.02404484525322914
2024-08-02 13:02:53.500824,-0.02343457005918026
2024-08-02 13:02:54.538064,-0.029683789238333702
2024-08-02 13:02:55.570800,-0.01686800830066204
2024-08-02 13:02:56.602354,-0.029683789238333702
2024-08-02 13:02:57.632955,-0.03217371180653572
2024-08-02 13:02:58.664200,-0.01935793086886406
2024-08-02 13:02:59.695167,-0.0218722652643919
2024-08-02 13:03:00.726903,-0.023117227479815483
2024-08-02 13:03:01.758178,-0.030294064432382584
2024-08-02 13:03:02.789309,-0.03000113181769848
2024-08-02 13:03:03.819962,-0.023751912638545036
2024-08-02 13:03:04.850636,-0.023751912638545036
2024-08-02 13:03:05.881161,-0.01686800830066204
2024-08-02 13:03:06.913375,-0.0184303130954504
2024-08-02 13:03:07.943968,-0.026241837069392204
2024-08-02 13:03:08.974496,-0.013426056131720543
2024-08-02 13:03:10.005838,-0.022799883037805557
2024-08-02 13:03:11.036990,-0.031246094033122063
2024-08-02 13:03:12.068552,-0.0218722652643919
2024-08-02 13:03:13.101237,-0.02343457005918026
2024-08-02 13:03:14.132331,-0.023117227479815483
2024-08-02 13:03:15.163668,-0.029366446658968925
2024-08-02 13:03:16.197793,-0.021237580105662346
2024-08-02 13:03:17.230227,-0.019992617890238762
2024-08-02 13:03:18.262909,-0.022799883037805557
2024-08-02 13:03:19.293806,-0.022799883037805557
2024-08-02 13:03:20.328740,-0.022799883037805557
2024-08-02 13:03:21.362148,-0.02592449262738228
2024-08-02 13:03:22.392883,-0.025314217433333397
2024-08-02 13:03:23.426197,-0.01935793086886406
2024-08-02 13:03:24.459435,-0.028731759637594223
2024-08-02 13:03:25.491883,-0.021237580105662346
2024-08-02 13:03:26.523448,-0.0177956260740757
2024-08-02 13:03:27.554409,-0.02404484525322914
2024-08-02 13:03:28.585706,-0.007494180463254452
2024-08-02 13:03:29.617112,-0.014671017415821552
2024-08-02 13:03:30.649962,-0.02812148444354534
2024-08-02 13:03:31.681063,-0.028731759637594223
2024-08-02 13:03:32.712597,-0.021554922685027122
2024-08-02 13:03:33.744901,-0.035933006554841995
2024-08-02 13:03:34.776525,-0.02092023566365242
2024-08-02 13:03:35.808238,-0.02092023566365242
2024-08-02 13:03:36.839719,-0.02748679742217064
2024-08-02 13:03:37.872668,-0.02030996046960354
2024-08-02 13:03:38.904821,-0.020627303048968315
2024-08-02 13:03:39.935905,-0.020627303048968315
2024-08-02 13:03:40.967391,-0.021237580105662346
2024-08-02 13:03:42.001899,-0.021237580105662346
2024-08-02 13:03:43.033877,-0.03000113181769848
2024-08-02 13:03:44.065582,-0.01686800830066204
2024-08-02 13:03:45.097203,-0.02404484525322914
2024-08-02 13:03:46.134151,-0.023751912638545036
2024-08-02 13:03:47.165841,-0.017502695322036743
2024-08-02 13:03:48.197441,-0.02404484525322914
2024-08-02 13:03:49.228648,-0.014671017415821552
2024-08-02 13:03:50.260909,-0.02092023566365242
2024-08-02 13:03:51.291755,-0.029683789238333702
2024-08-02 13:03:52.325411,-0.0218722652643919
2024-08-02 13:03:53.358829,-0.02248254045844078
2024-08-02 13:03:54.389501,-0.01530570350587368
2024-08-02 13:03:55.421894,-0.02404484525322914
2024-08-02 13:03:56.454491,-0.0218722652643919
2024-08-02 13:03:57.485450,-0.021554922685027122
2024-08-02 13:03:58.516190,-0.01530570350587368
2024-08-02 13:03:59.546703,-0.02248254045844078
2024-08-02 13:04:00.578023,-0.024362187832593918
2024-08-02 13:04:01.610667,-0.03217371180653572
2024-08-02 13:04:02.642508,-0.025607150048017502
2024-08-02 13:04:03.673303,-0.030928749591112137
2024-08-02 13:04:04.704383,-0.02404484525322914
2024-08-02 13:04:05.736603,-0.023751912638545036
2024-08-02 13:04:06.770196,-0.03061140701174736
2024-08-02 13:04:07.803601,-0.03061140701174736
2024-08-02 13:04:08.836480,-0.01686800830066204
2024-08-02 13:04:09.870531,-0.024679532274603844
2024-08-02 13:04:10.899603,-0.024362187832593918
2024-08-02 13:04:11.934374,-0.024362187832593918
2024-08-02 13:04:12.968303,-0.02404484525322914
2024-08-02 13:04:13.998899,-0.030928749591112137
2024-08-02 13:04:15.029510,-0.03000113181769848
2024-08-02 13:04:16.060006,-0.015623047016561031
2024-08-02 13:04:17.090629,-0.025314217433333397
2024-08-02 13:04:18.122282,-0.024362187832593918
2024-08-02 13:04:19.156010,-0.022189607843756676
2024-08-02 13:04:20.187631,-0.022189607843756676
2024-08-02 13:04:21.218058,-0.023117227479815483
2024-08-02 13:04:22.249211,-0.031246094033122063
2024-08-02 13:04:23.281921,-0.028731759637594223
2024-08-02 13:04:24.313295,-0.021554922685027122
2024-08-02 13:04:25.344172,-0.02030996046960354
2024-08-02 13:04:26.376255,-0.028438827022910118
2024-08-02 13:04:27.407316,-0.027804141864180565
2024-08-02 13:04:28.437881,-0.02092023566365242
2024-08-02 13:04:29.470589,-0.02092023566365242
2024-08-02 13:04:30.501870,-0.020627303048968315
2024-08-02 13:04:31.533556,-0.024679532274603844
2024-08-02 13:04:32.565012,-0.02343457005918026
2024-08-02 13:04:33.596443,-0.020627303048968315
2024-08-02 13:04:34.628051,-0.02092023566365242
2024-08-02 13:04:35.659728,-0.02812148444354534
2024-08-02 13:04:36.691733,-0.0218722652643919
2024-08-02 13:04:37.725935,-0.025314217433333397
2024-08-02 13:04:38.760655,-0.02812148444354534
2024-08-02 13:04:39.793911,-0.020627303048968315
2024-08-02 13:04:40.825413,-0.021237580105662346
2024-08-02 13:04:41.857528,-0.028438827022910118
2024-08-02 13:04:42.888656,-0.03405335918068886
2024-08-02 13:04:43.920144,-0.027169454842805862
2024-08-02 13:04:44.953226,-0.01935793086886406
2024-08-02 13:04:45.984530,-0.01935793086886406
2024-08-02 13:04:47.016304,-0.019675275310873985
2024-08-02 13:04:48.047606,-0.026241837069392204
2024-08-02 13:04:49.079130,-0.026241837069392204
2024-08-02 13:04:50.111500,-0.026876522228121758
2024-08-02 13:04:51.143511,-0.020627303048968315
2024-08-02 13:04:52.175543,-0.02748679742217064
2024-08-02 13:04:53.207141,-0.028731759637594223
2024-08-02 13:04:54.238257,-0.0218722652643919
2024-08-02 13:04:55.269792,-0.028731759637594223
2024-08-02 13:04:56.300942,-0.0177956260740757
2024-08-02 13:04:57.333310,-0.023751912638545036
2024-08-02 13:04:58.364648,-0.025314217433333397
2024-08-02 13:04:59.396300,-0.025314217433333397
2024-08-02 13:05:00.427557,-0.01530570350587368
2024-08-02 13:05:01.459191,-0.021554922685027122
2024-08-02 13:05:02.490254,-0.027804141864180565
2024-08-02 13:05:03.522093,-0.02092023566365242
2024-08-02 13:05:04.553310,-0.034370701760053635
2024-08-02 13:05:05.585612,-0.01249843742698431
2024-08-02 13:05:06.616404,-0.02748679742217064
2024-08-02 13:05:07.647434,-0.02030996046960354
2024-08-02 13:05:08.677951,-0.02030996046960354
2024-08-02 13:05:09.709499,-0.02030996046960354
2024-08-02 13:05:10.740088,-0.0218722652643919
2024-08-02 13:05:11.771023,-0.0218722652643919
2024-08-02 13:05:12.804001,-0.0218722652643919
2024-08-02 13:05:13.835318,-0.0218722652643919
2024-08-02 13:05:14.865807,-0.02248254045844078
2024-08-02 13:05:15.897553,-0.023117227479815483
2024-08-02 13:05:16.935036,-0.03061140701174736
2024-08-02 13:05:17.967780,-0.01530570350587368
2024-08-02 13:05:19.000693,-0.014988360926508904
2024-08-02 13:05:20.033592,-0.028731759637594223
2024-08-02 13:05:21.064959,-0.021554922685027122
2024-08-02 13:05:22.100069,-0.014378084801137447
2024-08-02 13:05:23.137207,-0.028438827022910118
2024-08-02 13:05:24.168743,-0.03529832139611244
2024-08-02 13:05:25.200850,-0.02248254045844078
2024-08-02 13:05:26.234316,-0.027169454842805862
2024-08-02 13:05:27.269871,-0.022189607843756676
2024-08-02 13:05:28.304857,-0.015940390527248383
2024-08-02 13:05:29.337614,-0.022189607843756676
2024-08-02 13:05:30.368195,-0.02499687485396862
2024-08-02 13:05:31.399780,-0.024679532274603844
2024-08-02 13:05:32.431645,-0.026241837069392204
2024-08-02 13:05:33.462348,-0.027169454842805862
2024-08-02 13:05:34.492862,-0.019675275310873985
2024-08-02 13:05:35.524417,-0.03966789320111275
2024-08-02 13:05:36.555021,-0.025314217433333397
2024-08-02 13:05:37.586667,-0.030928749591112137
2024-08-02 13:05:38.618024,-0.02404484525322914
2024-08-02 13:05:39.648653,-0.018112970516085625
2024-08-02 13:05:40.679157,-0.024362187832593918
2024-08-02 13:05:41.709627,-0.022799883037805557
2024-08-02 13:05:42.742984,-0.022189607843756676
2024-08-02 13:05:43.773589,-0.02248254045844078
2024-08-02 13:05:44.805186,-0.02248254045844078
2024-08-02 13:05:45.836342,-0.022189607843756676
2024-08-02 13:05:46.866910,-0.024362187832593918
2024-08-02 13:05:47.898062,-0.02404484525322914
2024-08-02 13:05:48.929937,-0.022189607843756676
2024-08-02 13:05:49.962201,-0.0218722652643919
2024-08-02 13:05:50.993693,-0.02812148444354534
2024-08-02 13:05:52.024944,-0.020627303048968315
2024-08-02 13:05:53.057997,-0.027804141864180565
2024-08-02 13:05:54.090328,-0.02404484525322914
2024-08-02 13:05:55.121747,-0.024679532274603844
2024-08-02 13:05:56.154285,-0.024679532274603844
2024-08-02 13:05:57.185694,-0.02812148444354534
2024-08-02 13:05:58.217131,-0.02248254045844078
2024-08-02 13:05:59.248454,-0.0218722652643919
2024-08-02 13:06:00.279111,-0.021237580105662346
2024-08-02 13:06:01.310803,-0.029366446658968925
2024-08-02 13:06:02.341531,-0.026241837069392204
2024-08-02 13:06:03.372556,-0.016233321279287338
2024-08-02 13:06:04.402424,-0.029366446658968925
2024-08-02 13:06:05.435665,-0.029049102216959
2024-08-02 13:06:06.467673,-0.015940390527248383
2024-08-02 13:06:07.499077,-0.022189607843756676
2024-08-02 13:06:08.531041,-0.026876522228121758
2024-08-02 13:06:09.562326,-0.020627303048968315
2024-08-02 13:06:10.594583,-0.014671017415821552
2024-08-02 13:06:11.625672,-0.026876522228121758
2024-08-02 13:06:12.656217,-0.020627303048968315
2024-08-02 13:06:13.686727,-0.019675275310873985
2024-08-02 13:06:14.717301,-0.020627303048968315
2024-08-02 13:06:15.749204,-0.023751912638545036
2024-08-02 13:06:16.780792,-0.026241837069392204
2024-08-02 13:06:17.812571,-0.02748679742217064
2024-08-02 13:06:18.845937,-0.021237580105662346
